WindowStart,WindowEnd,Event,Count,DepressionRate,NBERRate,Crash90,Win180
1970-01-01,1974-12-31,BOND_FREEZE,106,0.0,80.18867924528303,65.09433962264151,14.150943396226415
1970-01-01,1974-12-31,FLASH_MOVE,1,0.0,100.0,0.0,100.0
1970-01-01,1974-12-31,EM_CURRENCY_STRESS,272,0.0,8.455882352941178,46.32352941176471,68.38235294117648
1971-01-01,1975-12-31,EM_CURRENCY_STRESS,297,0.0,7.744107744107744,42.42424242424242,71.04377104377105
1971-01-01,1975-12-31,LABOUR_SHOCK,96,0.0,84.375,29.166666666666668,70.83333333333334
1971-01-01,1975-12-31,BOND_FREEZE,111,0.0,75.67567567567568,62.16216216216216,18.01801801801802
1972-01-01,1976-12-31,LABOUR_SHOCK,89,0.0,91.01123595505618,31.46067415730337,68.53932584269663
1972-01-01,1976-12-31,BOND_FREEZE,111,0.0,75.67567567567568,62.16216216216216,18.01801801801802
1972-01-01,1976-12-31,EM_CURRENCY_STRESS,51,0.0,45.09803921568628,45.09803921568628,54.90196078431373
1973-01-01,1977-12-31,EM_CURRENCY_STRESS,48,0.0,41.66666666666667,41.66666666666667,58.333333333333336
1973-01-01,1977-12-31,BOND_FREEZE,98,0.0,85.71428571428571,70.40816326530613,27.55102040816326
1973-01-01,1977-12-31,LABOUR_SHOCK,92,0.0,88.04347826086956,36.95652173913043,57.608695652173914
1974-01-01,1978-12-31,LABOUR_SHOCK,88,0.0,87.5,34.090909090909086,60.22727272727273
1974-01-01,1978-12-31,EM_CURRENCY_STRESS,35,0.0,20.0,20.0,80.0
1974-01-01,1978-12-31,BOND_FREEZE,97,0.0,31.958762886597935,36.08247422680412,81.44329896907216
1975-01-01,1979-12-31,BOND_FREEZE,87,0.0,21.839080459770116,6.896551724137931,100.0
1975-01-01,1979-12-31,EM_CURRENCY_STRESS,28,0.0,0.0,0.0,100.0
1975-01-01,1979-12-31,LABOUR_SHOCK,21,0.0,47.61904761904761,28.57142857142857,47.61904761904761
1976-01-01,1980-12-31,EM_CURRENCY_STRESS,26,0.0,88.46153846153845,0.0,84.61538461538461
1976-01-01,1980-12-31,LABOUR_SHOCK,65,0.0,83.07692307692308,9.230769230769232,83.07692307692308
1976-01-01,1980-12-31,BOND_FREEZE,106,0.0,41.509433962264154,20.754716981132077,99.05660377358491
1976-01-01,1980-12-31,FLASH_MOVE,2,0.0,100.0,0.0,100.0
1976-01-01,1980-12-31,HOUSING_BUST,64,0.0,100.0,0.0,100.0
1977-01-01,1981-12-31,LABOUR_SHOCK,83,0.0,86.74698795180723,28.915662650602407,65.06024096385542
1977-01-01,1981-12-31,BOND_FREEZE,118,1.694915254237288,47.45762711864407,28.8135593220339,88.98305084745762
1977-01-01,1981-12-31,FLASH_MOVE,2,0.0,100.0,0.0,100.0
1977-01-01,1981-12-31,HOUSING_BUST,204,11.76470588235294,100.0,65.19607843137256,32.84313725490196
1977-01-01,1981-12-31,EM_CURRENCY_STRESS,159,47.16981132075472,100.0,71.69811320754717,11.949685534591195
1978-01-01,1982-12-31,BOND_FREEZE,110,1.8181818181818181,50.90909090909091,30.909090909090907,88.18181818181819
1978-01-01,1982-12-31,LABOUR_SHOCK,77,0.0,100.0,23.376623376623375,76.62337662337663
1978-01-01,1982-12-31,FLASH_MOVE,3,0.0,100.0,0.0,100.0
1978-01-01,1982-12-31,HOUSING_BUST,243,9.876543209876543,100.0,70.78189300411523,43.20987654320987
1978-01-01,1982-12-31,EM_CURRENCY_STRESS,173,43.35260115606936,100.0,65.89595375722543,19.07514450867052
1979-01-01,1983-12-31,BOND_FREEZE,58,3.4482758620689653,96.55172413793103,48.275862068965516,77.58620689655173
1979-01-01,1983-12-31,LABOUR_SHOCK,77,0.0,100.0,23.376623376623375,76.62337662337663
1979-01-01,1983-12-31,FLASH_MOVE,3,0.0,100.0,0.0,100.0
1979-01-01,1983-12-31,HOUSING_BUST,243,9.876543209876543,100.0,70.78189300411523,43.20987654320987
1979-01-01,1983-12-31,EM_CURRENCY_STRESS,243,30.864197530864196,71.19341563786008,65.4320987654321,20.16460905349794
1980-01-01,1984-12-31,BOND_FREEZE,58,3.4482758620689653,63.793103448275865,48.275862068965516,77.58620689655173
1980-01-01,1984-12-31,FLASH_MOVE,3,0.0,100.0,0.0,100.0
1980-01-01,1984-12-31,HOUSING_BUST,243,9.876543209876543,100.0,70.78189300411523,43.20987654320987
1980-01-01,1984-12-31,EM_CURRENCY_STRESS,323,23.219814241486066,53.56037151702786,56.656346749226,34.984520123839005
1980-01-01,1984-12-31,LABOUR_SHOCK,86,0.0,77.90697674418605,24.418604651162788,79.06976744186046
1981-01-01,1985-12-31,EM_CURRENCY_STRESS,300,25.0,50.0,61.0,31.333333333333336
1981-01-01,1985-12-31,BOND_FREEZE,33,6.0606060606060606,36.36363636363637,36.36363636363637,63.63636363636363
1981-01-01,1985-12-31,HOUSING_BUST,179,13.40782122905028,100.0,96.08938547486034,22.905027932960895
1981-01-01,1985-12-31,LABOUR_SHOCK,42,0.0,54.761904761904766,50.0,57.14285714285714
1981-01-01,1985-12-31,FLASH_MOVE,1,0.0,100.0,0.0,100.0
1982-01-01,1986-12-31,HOUSING_BUST,39,0.0,100.0,100.0,97.43589743589743
1982-01-01,1986-12-31,EM_CURRENCY_STRESS,164,0.0,8.536585365853659,42.073170731707314,57.3170731707317
1982-01-01,1986-12-31,LABOUR_SHOCK,26,0.0,19.230769230769234,19.230769230769234,100.0
1982-01-01,1986-12-31,FLASH_MOVE,1,0.0,100.0,0.0,100.0
1982-01-01,1986-12-31,BOND_FREEZE,21,0.0,0.0,0.0,100.0
1983-01-01,1987-12-31,EM_CURRENCY_STRESS,150,0.0,0.0,46.0,53.333333333333336
1983-01-01,1987-12-31,BOND_FREEZE,57,0.0,0.0,35.08771929824561,38.59649122807017
1983-01-01,1987-12-31,LABOUR_SHOCK,21,0.0,0.0,23.809523809523807,100.0
1983-01-01,1987-12-31,FLASH_MOVE,5,0.0,0.0,20.0,80.0
1984-01-01,1988-12-31,EM_CURRENCY_STRESS,98,0.0,0.0,24.489795918367346,83.6734693877551
1984-01-01,1988-12-31,BOND_FREEZE,57,0.0,0.0,35.08771929824561,38.59649122807017
1984-01-01,1988-12-31,LABOUR_SHOCK,22,0.0,0.0,22.727272727272727,100.0
1984-01-01,1988-12-31,FLASH_MOVE,6,0.0,0.0,16.666666666666664,83.33333333333334
1985-01-01,1989-12-31,LABOUR_SHOCK,11,0.0,72.72727272727273,90.9090909090909,100.0
1985-01-01,1989-12-31,BOND_FREEZE,36,0.0,0.0,55.55555555555556,2.7777777777777777
1985-01-01,1989-12-31,FLASH_MOVE,7,0.0,14.285714285714285,28.57142857142857,85.71428571428571
1985-01-01,1989-12-31,EM_CURRENCY_STRESS,21,0.0,0.0,0.0,100.0
1986-01-01,1990-12-31,LABOUR_SHOCK,63,0.0,95.23809523809523,30.158730158730158,100.0
1986-01-01,1990-12-31,BOND_FREEZE,47,0.0,23.404255319148938,65.95744680851064,2.127659574468085
1986-01-01,1990-12-31,FLASH_MOVE,102,0.0,94.11764705882352,43.13725490196079,55.88235294117647
1986-01-01,1990-12-31,EM_CURRENCY_STRESS,21,0.0,0.0,0.0,100.0
1986-01-01,1990-12-31,HOUSING_BUST,43,0.0,100.0,76.74418604651163,41.86046511627907
1987-01-01,1991-12-31,BOND_FREEZE,47,0.0,23.404255319148938,65.95744680851064,2.127659574468085
1987-01-01,1991-12-31,FLASH_MOVE,177,0.0,65.5367231638418,27.683615819209038,74.01129943502825
1987-01-01,1991-12-31,LABOUR_SHOCK,61,0.0,98.36065573770492,27.86885245901639,100.0
1987-01-01,1991-12-31,EM_CURRENCY_STRESS,34,0.0,0.0,0.0,100.0
1987-01-01,1991-12-31,HOUSING_BUST,43,0.0,100.0,76.74418604651163,41.86046511627907
1988-01-01,1992-12-31,FLASH_MOVE,232,0.0,50.0,24.568965517241377,78.87931034482759
1988-01-01,1992-12-31,LABOUR_SHOCK,61,0.0,98.36065573770492,27.86885245901639,100.0
1988-01-01,1992-12-31,EM_CURRENCY_STRESS,34,0.0,0.0,0.0,100.0
1988-01-01,1992-12-31,BOND_FREEZE,11,0.0,100.0,100.0,0.0
1988-01-01,1992-12-31,HOUSING_BUST,43,0.0,100.0,76.74418604651163,41.86046511627907
1988-01-01,1992-12-31,SUGAR_CRASH,8,0.0,0.0,12.5,100.0
1989-01-01,1993-12-31,EM_CURRENCY_STRESS,16,0.0,0.0,0.0,100.0
1989-01-01,1993-12-31,FLASH_MOVE,294,0.0,39.455782312925166,24.489795918367346,77.21088435374149
1989-01-01,1993-12-31,LABOUR_SHOCK,60,0.0,100.0,28.333333333333332,100.0
1989-01-01,1993-12-31,BOND_FREEZE,11,0.0,100.0,100.0,0.0
1989-01-01,1993-12-31,HOUSING_BUST,43,0.0,100.0,76.74418604651163,41.86046511627907
1989-01-01,1993-12-31,SUGAR_CRASH,20,0.0,0.0,30.0,80.0
1990-01-01,1994-12-31,FLASH_MOVE,388,0.0,29.63917525773196,29.381443298969074,75.77319587628865
1990-01-01,1994-12-31,BOND_FREEZE,32,0.0,34.375,75.0,31.25
1990-01-01,1994-12-31,HOUSING_BUST,43,0.0,100.0,76.74418604651163,41.86046511627907
1990-01-01,1994-12-31,LABOUR_SHOCK,52,0.0,100.0,17.307692307692307,100.0
1990-01-01,1994-12-31,EM_CURRENCY_STRESS,21,0.0,0.0,38.095238095238095,76.19047619047619
1990-01-01,1994-12-31,SUGAR_CRASH,29,0.0,0.0,48.275862068965516,72.41379310344827
1990-01-01,1994-12-31,TEMPORAL_CRISIS,44,0.0,0.0,100.0,22.727272727272727
1991-01-01,1995-12-31,FLASH_MOVE,355,0.0,5.633802816901409,20.281690140845072,85.91549295774648
1991-01-01,1995-12-31,EM_CURRENCY_STRESS,21,0.0,0.0,38.095238095238095,76.19047619047619
1991-01-01,1995-12-31,SUGAR_CRASH,102,0.0,0.0,13.725490196078432,92.15686274509804
1991-01-01,1995-12-31,TEMPORAL_CRISIS,44,0.0,0.0,100.0,22.727272727272727
1991-01-01,1995-12-31,BOND_FREEZE,21,0.0,0.0,61.904761904761905,47.61904761904761
1991-01-01,1995-12-31,LABOUR_SHOCK,26,0.0,0.0,0.0,100.0
1991-01-01,1995-12-31,DEPRESSION_WATCH,46,0.0,0.0,0.0,100.0
1992-01-01,1996-12-31,FLASH_MOVE,357,0.0,0.0,19.88795518207283,86.27450980392157
1992-01-01,1996-12-31,SUGAR_CRASH,103,0.0,0.0,13.592233009708737,92.23300970873787
1992-01-01,1996-12-31,EM_CURRENCY_STRESS,53,0.0,0.0,18.867924528301888,90.56603773584906
1992-01-01,1996-12-31,TEMPORAL_CRISIS,44,0.0,0.0,100.0,22.727272727272727
1992-01-01,1996-12-31,BOND_FREEZE,33,0.0,0.0,39.39393939393939,66.66666666666666
1992-01-01,1996-12-31,LABOUR_SHOCK,26,0.0,0.0,0.0,100.0
1992-01-01,1996-12-31,DEPRESSION_WATCH,46,0.0,0.0,0.0,100.0
1993-01-01,1997-12-31,FLASH_MOVE,367,0.0,0.0,17.43869209809264,87.73841961852861
1993-01-01,1997-12-31,SUGAR_CRASH,95,0.0,0.0,13.684210526315791,91.57894736842105
1993-01-01,1997-12-31,EM_CURRENCY_STRESS,101,0.0,0.0,9.900990099009901,95.04950495049505
1993-01-01,1997-12-31,TEMPORAL_CRISIS,44,0.0,0.0,100.0,22.727272727272727
1993-01-01,1997-12-31,BOND_FREEZE,33,0.0,0.0,39.39393939393939,66.66666666666666
1993-01-01,1997-12-31,LABOUR_SHOCK,26,0.0,0.0,0.0,100.0
1993-01-01,1997-12-31,DEPRESSION_WATCH,46,0.0,0.0,0.0,100.0
1994-01-01,1998-12-31,EM_CURRENCY_STRESS,101,0.0,0.0,9.900990099009901,95.04950495049505
1994-01-01,1998-12-31,FLASH_MOVE,405,0.0,0.0,20.0,93.33333333333333
1994-01-01,1998-12-31,TEMPORAL_CRISIS,44,0.0,0.0,100.0,22.727272727272727
1994-01-01,1998-12-31,SUGAR_CRASH,83,0.0,0.0,9.63855421686747,95.18072289156626
1994-01-01,1998-12-31,BOND_FREEZE,33,0.0,0.0,39.39393939393939,66.66666666666666
1994-01-01,1998-12-31,LABOUR_SHOCK,39,0.0,0.0,33.33333333333333,100.0
1994-01-01,1998-12-31,DEPRESSION_WATCH,46,0.0,0.0,0.0,100.0
1994-01-01,1998-12-31,SOLVENCY_DEATH,87,0.0,0.0,0.0,100.0
1995-01-01,1999-12-31,FLASH_MOVE,403,0.0,0.0,13.399503722084367,99.50372208436724
1995-01-01,1999-12-31,SUGAR_CRASH,74,0.0,0.0,0.0,100.0
1995-01-01,1999-12-31,LABOUR_SHOCK,39,0.0,0.0,33.33333333333333,100.0
1995-01-01,1999-12-31,DEPRESSION_WATCH,46,0.0,0.0,0.0,100.0
1995-01-01,1999-12-31,EM_CURRENCY_STRESS,123,0.0,0.0,16.260162601626014,95.1219512195122
1995-01-01,1999-12-31,BOND_FREEZE,22,0.0,0.0,27.27272727272727,100.0
1995-01-01,1999-12-31,SOLVENCY_DEATH,191,0.0,0.0,5.2356020942408374,99.47643979057592
1996-01-01,2000-12-31,FLASH_MOVE,431,13.921113689095128,14.153132250580047,25.05800464037123,80.2784222737819
1996-01-01,2000-12-31,SUGAR_CRASH,1,0.0,0.0,0.0,100.0
1996-01-01,2000-12-31,EM_CURRENCY_STRESS,181,15.469613259668508,12.154696132596685,15.469613259668508,69.61325966850829
1996-01-01,2000-12-31,BOND_FREEZE,27,0.0,0.0,29.629629629629626,92.5925925925926
1996-01-01,2000-12-31,LABOUR_SHOCK,20,35.0,35.0,100.0,65.0
1996-01-01,2000-12-31,SOLVENCY_DEATH,407,46.43734643734644,46.928746928746925,43.980343980343974,47.420147420147416
1997-01-01,2001-12-31,EM_CURRENCY_STRESS,139,20.14388489208633,17.985611510791365,20.863309352517987,58.27338129496403
1997-01-01,2001-12-31,FLASH_MOVE,446,19.506726457399104,32.73542600896861,36.09865470852018,62.10762331838565
1997-01-01,2001-12-31,LABOUR_SHOCK,49,20.408163265306122,73.46938775510205,55.10204081632652,26.53061224489796
1997-01-01,2001-12-31,SOLVENCY_DEATH,662,41.389728096676734,64.35045317220543,53.776435045317214,31.570996978851962
1997-01-01,2001-12-31,BOND_FREEZE,15,0.0,0.0,53.333333333333336,86.66666666666667
1998-01-01,2002-12-31,FLASH_MOVE,475,19.36842105263158,30.736842105263158,47.578947368421055,53.26315789473684
1998-01-01,2002-12-31,LABOUR_SHOCK,49,20.408163265306122,73.46938775510205,55.10204081632652,26.53061224489796
1998-01-01,2002-12-31,SOLVENCY_DEATH,919,32.53536452665941,46.354733405875955,60.17410228509249,34.05875952121872
1998-01-01,2002-12-31,EM_CURRENCY_STRESS,94,29.78723404255319,26.595744680851062,34.04255319148936,35.1063829787234
1998-01-01,2002-12-31,BOND_FREEZE,15,0.0,0.0,53.333333333333336,86.66666666666667
1998-01-01,2002-12-31,WAR_PROTOCOL,1,0.0,0.0,0.0,100.0
1998-01-01,2002-12-31,TEMPORAL_CRISIS,2,0.0,0.0,0.0,100.0
1999-01-01,2003-12-31,SOLVENCY_DEATH,1031,29.000969932104752,41.31910766246363,53.83123181377304,41.22211445198836
1999-01-01,2003-12-31,FLASH_MOVE,429,21.445221445221446,34.032634032634036,45.45454545454545,48.25174825174825
1999-01-01,2003-12-31,EM_CURRENCY_STRESS,94,29.78723404255319,26.595744680851062,34.04255319148936,35.1063829787234
1999-01-01,2003-12-31,BOND_FREEZE,17,0.0,0.0,47.05882352941176,88.23529411764706
1999-01-01,2003-12-31,LABOUR_SHOCK,36,27.77777777777778,100.0,38.88888888888889,0.0
1999-01-01,2003-12-31,WAR_PROTOCOL,2,0.0,0.0,0.0,100.0
1999-01-01,2003-12-31,TEMPORAL_CRISIS,37,0.0,0.0,5.405405405405405,100.0
2000-01-01,2004-12-31,FLASH_MOVE,412,22.330097087378643,35.43689320388349,53.15533980582524,44.417475728155345
2000-01-01,2004-12-31,BOND_FREEZE,8,0.0,0.0,25.0,75.0
2000-01-01,2004-12-31,EM_CURRENCY_STRESS,64,43.75,39.0625,21.875,14.0625
2000-01-01,2004-12-31,SOLVENCY_DEATH,927,32.25458468176915,45.9546925566343,58.791801510248106,34.735706580366774
2000-01-01,2004-12-31,LABOUR_SHOCK,36,27.77777777777778,100.0,38.88888888888889,0.0
2000-01-01,2004-12-31,WAR_PROTOCOL,6,0.0,0.0,0.0,100.0
2000-01-01,2004-12-31,TEMPORAL_CRISIS,37,0.0,0.0,5.405405405405405,100.0
2000-01-01,2004-12-31,SUGAR_CRASH,10,0.0,0.0,90.0,90.0
2001-01-01,2005-12-31,SOLVENCY_DEATH,711,15.471167369901547,33.0520393811533,52.883263009845294,44.86638537271448
2001-01-01,2005-12-31,LABOUR_SHOCK,44,6.8181818181818175,65.9090909090909,15.909090909090908,34.090909090909086
2001-01-01,2005-12-31,FLASH_MOVE,396,8.080808080808081,21.464646464646464,43.686868686868685,62.878787878787875
2001-01-01,2005-12-31,EM_CURRENCY_STRESS,41,0.0,7.317073170731707,14.634146341463413,85.36585365853658
2001-01-01,2005-12-31,WAR_PROTOCOL,7,0.0,0.0,0.0,100.0
2001-01-01,2005-12-31,TEMPORAL_CRISIS,91,0.0,0.0,2.197802197802198,100.0
2001-01-01,2005-12-31,BOND_FREEZE,6,0.0,0.0,0.0,100.0
2001-01-01,2005-12-31,SUGAR_CRASH,34,0.0,0.0,41.17647058823529,97.05882352941177
2002-01-01,2006-12-31,SOLVENCY_DEATH,456,5.482456140350877,0.0,43.640350877192986,66.44736842105263
2002-01-01,2006-12-31,FLASH_MOVE,371,1.3477088948787064,0.0,35.84905660377358,83.01886792452831
2002-01-01,2006-12-31,EM_CURRENCY_STRESS,38,0.0,0.0,7.894736842105263,92.10526315789474
2002-01-01,2006-12-31,WAR_PROTOCOL,8,0.0,0.0,0.0,100.0
2002-01-01,2006-12-31,TEMPORAL_CRISIS,95,0.0,0.0,3.1578947368421053,100.0
2002-01-01,2006-12-31,BOND_FREEZE,24,0.0,0.0,33.33333333333333,100.0
2002-01-01,2006-12-31,SUGAR_CRASH,75,0.0,0.0,29.333333333333332,98.66666666666667
2002-01-01,2006-12-31,LABOUR_SHOCK,15,0.0,0.0,0.0,100.0
2003-01-01,2007-12-31,SOLVENCY_DEATH,233,14.592274678111588,14.592274678111588,15.450643776824036,85.40772532188842
2003-01-01,2007-12-31,FLASH_MOVE,385,21.818181818181817,29.35064935064935,33.246753246753244,74.8051948051948
2003-01-01,2007-12-31,TEMPORAL_CRISIS,111,16.216216216216218,16.216216216216218,18.91891891891892,83.78378378378379
2003-01-01,2007-12-31,WAR_PROTOCOL,9,22.22222222222222,22.22222222222222,22.22222222222222,77.77777777777779
2003-01-01,2007-12-31,BOND_FREEZE,30,20.0,20.0,40.0,80.0
2003-01-01,2007-12-31,SUGAR_CRASH,91,5.4945054945054945,17.582417582417584,28.57142857142857,92.3076923076923
2003-01-01,2007-12-31,EM_CURRENCY_STRESS,35,0.0,0.0,0.0,100.0
2003-01-01,2007-12-31,LABOUR_SHOCK,15,0.0,0.0,0.0,100.0
2003-01-01,2007-12-31,HOUSING_BUST,182,85.71428571428571,100.0,62.08791208791209,12.637362637362637
2003-01-01,2007-12-31,BUY_WPM_NOW,1,0.0,100.0,0.0,100.0
2004-01-01,2008-12-31,FLASH_MOVE,448,26.785714285714285,51.5625,50.66964285714286,60.26785714285714
2004-01-01,2008-12-31,WAR_PROTOCOL,13,15.384615384615385,53.84615384615385,53.84615384615385,46.15384615384615
2004-01-01,2008-12-31,BOND_FREEZE,28,21.428571428571427,21.428571428571427,42.857142857142854,78.57142857142857
2004-01-01,2008-12-31,SUGAR_CRASH,91,5.4945054945054945,17.582417582417584,28.57142857142857,92.3076923076923
2004-01-01,2008-12-31,EM_CURRENCY_STRESS,44,0.0,20.454545454545457,20.454545454545457,86.36363636363636
2004-01-01,2008-12-31,TEMPORAL_CRISIS,109,16.51376146788991,46.788990825688074,47.706422018348626,53.21100917431193
2004-01-01,2008-12-31,LABOUR_SHOCK,48,10.416666666666668,68.75,64.58333333333334,35.41666666666667
2004-01-01,2008-12-31,HOUSING_BUST,271,63.837638376383765,100.0,74.53874538745387,11.808118081180812
2004-01-01,2008-12-31,BUY_WPM_NOW,4,25.0,100.0,75.0,50.0
2004-01-01,2008-12-31,SOLVENCY_DEATH,287,52.961672473867594,100.0,89.89547038327527,16.376306620209057
2005-01-01,2009-12-31,FLASH_MOVE,467,25.69593147751606,62.526766595289075,40.471092077087796,62.31263383297645
2005-01-01,2009-12-31,SUGAR_CRASH,81,6.172839506172839,19.753086419753085,20.98765432098765,92.5925925925926
2005-01-01,2009-12-31,EM_CURRENCY_STRESS,44,0.0,20.454545454545457,20.454545454545457,86.36363636363636
2005-01-01,2009-12-31,TEMPORAL_CRISIS,109,16.51376146788991,46.788990825688074,47.706422018348626,53.21100917431193
2005-01-01,2009-12-31,WAR_PROTOCOL,9,22.22222222222222,77.77777777777779,77.77777777777779,22.22222222222222
2005-01-01,2009-12-31,LABOUR_SHOCK,48,10.416666666666668,68.75,64.58333333333334,35.41666666666667
2005-01-01,2009-12-31,BOND_FREEZE,27,22.22222222222222,22.22222222222222,44.44444444444444,77.77777777777779
2005-01-01,2009-12-31,HOUSING_BUST,271,63.837638376383765,100.0,74.53874538745387,11.808118081180812
2005-01-01,2009-12-31,BUY_WPM_NOW,4,25.0,100.0,75.0,50.0
2005-01-01,2009-12-31,SOLVENCY_DEATH,539,28.200371057513912,76.25231910946196,48.97959183673469,48.42300556586271
2006-01-01,2010-12-31,FLASH_MOVE,480,25.0,60.83333333333333,42.5,61.04166666666667
2006-01-01,2010-12-31,TEMPORAL_CRISIS,55,32.72727272727273,92.72727272727272,94.54545454545455,7.2727272727272725
2006-01-01,2010-12-31,SUGAR_CRASH,57,8.771929824561402,28.07017543859649,21.052631578947366,89.47368421052632
2006-01-01,2010-12-31,BOND_FREEZE,24,25.0,25.0,50.0,75.0
2006-01-01,2010-12-31,WAR_PROTOCOL,8,25.0,87.5,87.5,12.5
2006-01-01,2010-12-31,HOUSING_BUST,271,63.837638376383765,100.0,74.53874538745387,11.808118081180812
2006-01-01,2010-12-31,BUY_WPM_NOW,4,25.0,100.0,75.0,50.0
2006-01-01,2010-12-31,SOLVENCY_DEATH,791,19.216182048040455,51.959544879898864,43.742098609355246,60.80910240202275
2006-01-01,2010-12-31,LABOUR_SHOCK,33,15.151515151515152,100.0,93.93939393939394,6.0606060606060606
2006-01-01,2010-12-31,EM_CURRENCY_STRESS,12,0.0,75.0,100.0,50.0
2007-01-01,2011-12-31,HOUSING_BUST,271,63.837638376383765,100.0,74.53874538745387,11.808118081180812
2007-01-01,2011-12-31,FLASH_MOVE,535,22.429906542056074,54.57943925233645,43.55140186915888,58.3177570093458
2007-01-01,2011-12-31,SUGAR_CRASH,16,31.25,100.0,25.0,62.5
2007-01-01,2011-12-31,BOND_FREEZE,6,100.0,100.0,66.66666666666666,0.0
2007-01-01,2011-12-31,BUY_WPM_NOW,4,25.0,100.0,75.0,50.0
2007-01-01,2011-12-31,WAR_PROTOCOL,7,28.57142857142857,100.0,100.0,0.0
2007-01-01,2011-12-31,SOLVENCY_DEATH,960,15.833333333333332,42.8125,40.833333333333336,65.625
2007-01-01,2011-12-31,TEMPORAL_CRISIS,51,35.294117647058826,100.0,100.0,0.0
2007-01-01,2011-12-31,LABOUR_SHOCK,33,15.151515151515152,100.0,93.93939393939394,6.0606060606060606
2007-01-01,2011-12-31,EM_CURRENCY_STRESS,12,0.0,75.0,100.0,50.0
2008-01-01,2012-12-31,SOLVENCY_DEATH,1176,10.034013605442176,32.0578231292517,34.01360544217687,74.48979591836735
2008-01-01,2012-12-31,HOUSING_BUST,89,19.101123595505616,100.0,100.0,10.112359550561797
2008-01-01,2012-12-31,LABOUR_SHOCK,38,13.157894736842104,86.8421052631579,81.57894736842105,18.421052631578945
2008-01-01,2012-12-31,FLASH_MOVE,518,6.94980694980695,34.55598455598455,35.714285714285715,73.55212355212355
2008-01-01,2012-12-31,BUY_WPM_NOW,3,33.33333333333333,100.0,100.0,33.33333333333333
2008-01-01,2012-12-31,WAR_PROTOCOL,5,0.0,100.0,100.0,0.0
2008-01-01,2012-12-31,TEMPORAL_CRISIS,33,0.0,100.0,100.0,0.0
2008-01-01,2012-12-31,EM_CURRENCY_STRESS,12,0.0,75.0,100.0,50.0
2009-01-01,2013-12-31,SOLVENCY_DEATH,946,0.0,13.107822410147993,18.6046511627907,90.06342494714588
2009-01-01,2013-12-31,FLASH_MOVE,488,0.0,12.5,17.418032786885245,88.52459016393442
2009-01-01,2013-12-31,EM_CURRENCY_STRESS,21,0.0,0.0,14.285714285714285,100.0
2009-01-01,2013-12-31,LABOUR_SHOCK,5,0.0,0.0,0.0,100.0
2009-01-01,2013-12-31,SUGAR_CRASH,37,0.0,0.0,0.0,100.0
2009-01-01,2013-12-31,COMBO_CRISIS,1,0.0,0.0,0.0,100.0
2009-01-01,2013-12-31,TEMPORAL_CRISIS,60,0.0,0.0,0.0,100.0
2009-01-01,2013-12-31,BUY_WPM_NOW,3,0.0,0.0,0.0,33.33333333333333
2009-01-01,2013-12-31,BOND_FREEZE,21,0.0,0.0,0.0,100.0
2009-01-01,2013-12-31,WAR_PROTOCOL,3,0.0,0.0,0.0,100.0
2010-01-01,2014-12-31,SOLVENCY_DEATH,706,0.0,0.0,24.07932011331445,92.06798866855524
